1.27505e+14, 25019621, 94105, 98,15456, 1
1.27446e+14, 25016891, 94105, 98,15456, 1
2.43846e+14, 50035421, 94105, 98,15456, 1
6.26955e+13, 2, 94105, 98,15456, 1
1.27655e+14, 25027447, 94105, 98,15456, 1
1.27655e+14, 25027447, 94105, 98,15456, 1
1.37078e+14, 170816756, 311987, 234,43721, 0
1.81699e+14, 27512280, 94105, 98,15456, 1
3.54364e+14, 55218152, 94105, 98,15456, 0
1.92173e+14, 7, 336848, 3205,55389, 1
1.92173e+14, 7, 336848, 3205,55389, 1
1.92173e+14, 8, 336848, 3205,55389, 1
1.92173e+14, 7, 336848, 3205,55389, 1
4.00045e+14, 81629198, 336848, 3205,55389, 0
3.73328e+13, 10, 118574, 489,18399, 1
8.65418e+13, 48190579, 118574, 489,18399, 0
3.43631e+13, 8, 101675, 125,15119, 1
6.34084e+13, 2, 94105, 98,15456, 1
2.40357e+14, 158, 1515073, 1056,209581, 1
2.40356e+14, 158, 1515073, 1056,209581, 1
5.05686e+14, 813246594, 1515073, 1056,209581, 0
3.18118e+13, 2, 51565, 101,8342, 1
7.23409e+13, 25022783, 51565, 101,8342, 1
8.58445e+13, 90182691, 168760, 153,24189, 0
3.24092e+13, 4, 60387, 108,9538, 1
7.44453e+13, 30074748, 60387, 108,9538, 0
1.28876e+14, 51007641, 102016, 185,15586, 0
8.01411e+13, 60079717, 114670, 126,16875, 0
1.33516e+14, 25298783, 94105, 98,15456, 1
7.70998e+13, 50076117, 96640, 121,14437, 1
2.45258e+14, 50102246, 94105, 98,15456, 0
5.98123e+13, 52, 501899, 298,69151, 1
1.29204e+14, 273434684, 501899, 298,69151, 0
5.002e+13, 11, 132700, 134,19313, 1
1.10615e+14, 72621109, 132700, 134,19313, 0
1.27513e+14, 25020724, 94105, 98,15456, 1
6.14642e+14, 256, 2330683, 1959,318385, 1
6.14645e+14, 256, 2330683, 1959,318385, 1
6.14642e+14, 256, 2330683, 1959,318385, 1
1.29759e+15, 1300964862, 2330683, 1959,318385, 0
7.5375e+13, 40049748, 78610, 113,11999, 0
8.49014e+13, 67884990, 135355, 179,19972, 0
1.29803e+14, 25126403, 94105, 98,15456, 1
1.27505e+14, 25022545, 94105, 98,15456, 1
6.34271e+13, 2, 94105, 98,15456, 1
1.28988e+14, 25089260, 94105, 98,15456, 1
2.46986e+14, 50184029, 94105, 98,15456, 0
6.30726e+13, 2, 94105, 98,15456, 1
6.27455e+13, 2, 94105, 98,15456, 1
1.27556e+14, 25021974, 94105, 98,15456, 1
6.27372e+13, 2, 94105, 98,15456, 1
1.27655e+14, 25027447, 94105, 98,15456, 1
2.44185e+14, 50050809, 94105, 98,15456, 1
9.13111e+13, 105420173, 188680, 231,26758, 0
6.27029e+13, 2, 94105, 98,15456, 1
1.27531e+14, 25020804, 94105, 98,15456, 1
2.44018e+14, 50043548, 94105, 98,15456, 0
1.03349e+14, 96301778, 177775, 157,25408, 0
8.95351e+13, 115168566, 213835, 173,30284, 0
1.28068e+14, 25045816, 94105, 98,15456, 1
8.16942e+13, 65309394, 154563, 311,23502, 0
6.28845e+13, 2, 94105, 98,15456, 1
1.27847e+14, 25035533, 94105, 98,15456, 1
1.30133e+14, 25141730, 94105, 98,15456, 1
2.49326e+14, 50294702, 94105, 98,15456, 0
7.18681e+13, 22519693, 50445, 117,8330, 1
6.26936e+13, 2, 94105, 98,15456, 1
4.83564e+13, 37, 367090, 241,51007, 1
1.27655e+14, 25027447, 94105, 98,15456, 1
6.28879e+13, 2, 94105, 98,15456, 1
1.27856e+14, 25036675, 94105, 98,15456, 1
1.50543e+14, 68304267, 123685, 133,18094, 0
1.50912e+14, 26103572, 94105, 98,15456, 1
2.91684e+14, 52290677, 94105, 98,15456, 0
6.27497e+13, 2, 94105, 98,15456, 1
7.7418e+13, 50075336, 96640, 121,14437, 0
9.97891e+13, 133097281, 247211, 186,34767, 0
7.65349e+13, 28104146, 90235, 294,14936, 0
1.27628e+14, 25026041, 94105, 98,15456, 1
2.44212e+14, 50052728, 94105, 98,15456, 1
1.12467e+14, 166299430, 303985, 213,42474, 0
1.27446e+14, 25016852, 94105, 98,15456, 1
2.43845e+14, 50035340, 94105, 98,15456, 1
6.27049e+13, 2, 94105, 98,15456, 1
1.27472e+14, 25018826, 94105, 98,15456, 1
2.11159e+14, 153586497, 281085, 204,39369, 0
2.65113e+14, 51040280, 94105, 98,15456, 0
2.44309e+14, 50057345, 94105, 98,15456, 1
2.44137e+14, 50049164, 94105, 98,15456, 1
6.27149e+13, 2, 94105, 98,15456, 1
1.27491e+14, 25018984, 94105, 98,15456, 1
2.43938e+14, 50039768, 94105, 98,15456, 1
5.4002e+13, 25, 285259, 441,41766, 1
1.2001e+14, 129873034, 285259, 441,41766, 0
1.27488e+14, 25018828, 94105, 98,15456, 1
2.43931e+14, 50039444, 94105, 98,15456, 0
6.2761e+13, 2, 94105, 98,15456, 1
1.2759e+14, 25024299, 94105, 98,15456, 1
7.74008e+13, 40168910, 78610, 113,11999, 0
2.48328e+14, 50247506, 94105, 98,15456, 0
4.0281e+13, 12, 141715, 132,20532, 1
8.97266e+13, 75728870, 141715, 132,20532, 0
2.4392e+14, 50038904, 94105, 98,15456, 1
1.27505e+14, 25022545, 94105, 98,15456, 1
2.44309e+14, 50057345, 94105, 98,15456, 1
3.74453e+13, 9, 142122, 312,22029, 1
8.4573e+13, 55616896, 142122, 312,22029, 0
1.28134e+14, 25048845, 94105, 98,15456, 1
8.00579e+13, 60145833, 114670, 117,16875, 1
7.45463e+13, 35059355, 71194, 127,11081, 1
