7.26194e+13, 4, 786941, 1840,80949, 1
7.43098e+13, 52892762, 709092, 1840,70692, 1
7.43741e+13, 5, 773586, 1856,79549, 1
7.45731e+13, 17814375, 399859, 1843,42147, 0
7.47409e+13, 54658798, 728357, 1840,72540, 1
7.62841e+13, 24871159, 472457, 1848,49069, 0
7.71866e+13, 65174458, 789613, 1842,77924, 1
7.89428e+13, 6, 817805, 1840,83855, 1
7.89945e+13, 26619352, 415478, 1840,42433, 0
7.90665e+13, 72308386, 919777, 1904,90935, 1
8.13852e+14, 44, 5078237, 2048,503567, 1
8.25141e+13, 31961041, 454334, 1858,46183, 0
8.54686e+13, 4, 403232, 1849,41344, 1
8.55144e+13, 11, 723480, 1934,72757, 1
8.64943e+13, 10, 1212697, 2203,126223, 1
8.77029e+13, 107652950, 1353200, 1947,133461, 1
9.02406e+13, 47181544, 603971, 2028,61846, 0
9.0593e+13, 16318047, 303748, 1842,31739, 0
9.26284e+13, 40189917, 555004, 1986,56495, 0
9.31227e+13, 18, 930696, 1856,92318, 1
9.39838e+13, 35, 1578760, 2014,156001, 1
9.71352e+14, 295033726, 1972612, 1975,196085, 0
